u,v,key,osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,maxspeed,access,junction,bridge,tunnel
102584606,7611024585,0,11508366,Perry Circle,residential,False,True,25.673000000000002,"LINESTRING (-8515493.719443625 4720099.204566974, -8515500.688043749 4720111.850830318, -8515509.549075216 4720128.235140606)",,,,,,no,
102584609,102584611,0,11507186,Bowyer Road,residential,False,False,6.433,"LINESTRING (-8515466.401640583 4720063.815164153, -8515460.40152003 4720058.100739591)",,,,,,no,
102584609,7221536339,0,1106771184,Wainwright Drive,residential,False,False,12.867,"LINESTRING (-8515466.401640583 4720063.815164153, -8515476.887936616 4720050.982776656)",,,,,,no,
102584609,102584606,0,11507186,Bowyer Road,residential,False,True,34.713,"LINESTRING (-8515466.401640583 4720063.815164153, -8515478.557728978 4720080.070499766, -8515493.719443625 4720099.204566974)",,,,,,no,
102584611,102584613,0,11507186,Bowyer Road,residential,False,False,75.318,"LINESTRING (-8515460.40152003 4720058.100739591, -8515385.873120945 4719996.001335992)",,,,,,no,
102584611,102584609,0,11507186,Bowyer Road,residential,False,True,6.433,"LINESTRING (-8515460.40152003 4720058.100739591, -8515466.401640583 4720063.815164153)",,,,,,no,
102584611,102579624,0,11518511,Wainwright Road,residential,False,True,38.983,"LINESTRING (-8515460.40152003 4720058.100739591, -8515433.406543512 4720100.436252179)",,,,,,no,
102584613,102584611,0,11507186,Bowyer Road,residential,False,True,75.318,"LINESTRING (-8515385.873120945 4719996.001335992, -8515460.40152003 4720058.100739591)",,,,,,no,
102584613,5488762136,0,11507186,Bowyer Road,residential,False,False,54.828,"LINESTRING (-8515385.873120945 4719996.001335992, -8515375.709651435 4719983.169034333, -8515334.955585854 4719947.364707114)",,,,,,no,
102584615,4354431921,0,11507186,Bowyer Road,residential,False,False,71.352,"LINESTRING (-8515278.861694444 4719902.366007998, -8515208.841734735 4719842.845438468)",,,,,,no,
102584615,5488762136,0,11507186,Bowyer Road,residential,False,True,55.834,"LINESTRING (-8515278.861694444 4719902.366007998, -8515334.955585854 4719947.364707114)",,,,,,no,
102584617,102584619,0,11507186,Bowyer Road,residential,False,False,35.87,"LINESTRING (-8515156.354594827 4719798.219562145, -8515121.533858107 4719767.8580384245)",,,,,,no,
102584617,4354431921,0,11507186,Bowyer Road,residential,False,True,53.491,"LINESTRING (-8515156.354594827 4719798.219562145, -8515208.841734735 4719842.845438468)",,,,,,no,
102584617,102636689,0,11516013,O'Hare Road,residential,False,True,45.148,"LINESTRING (-8515156.354594827 4719798.219562145, -8515151.8350235 4719856.193139256)",,,,,,no,
102584619,102584617,0,11507186,Bowyer Road,residential,False,True,35.87,"LINESTRING (-8515121.533858107 4719767.8580384245, -8515156.354594827 4719798.219562145)",,,,,,no,
102584619,102617954,0,11517308,Phythian Road,residential,False,True,17.287,"LINESTRING (-8515121.533858107 4719767.8580384245, -8515105.915733548 4719783.726219668)",,,,,,no,
102584619,102584621,0,"[64144459, 64144460]",Bowyer Road,residential,False,True,209.296,"LINESTRING (-8515121.533858107 4719767.8580384245, -8515092.846825328 4719745.745740642, -8514914.468473282 4719595.314652954)",,,,,,yes,
102584621,2098730870,0,11507960,Dorsey Road,residential,False,False,46.127,"LINESTRING (-8514914.468473282 4719595.314652954, -8514868.30428045 4719557.92204713)",,,,,,no,
102584621,2098730884,0,11511666,Rodgers Road,residential,False,True,18.165,"LINESTRING (-8514914.468473282 4719595.314652954, -8514931.633938761 4719579.418124242)",,,,,,no,
102584621,102584619,0,"[64144459, 64144460]",Bowyer Road,residential,False,False,209.296,"LINESTRING (-8514914.468473282 4719595.314652954, -8515092.846825328 4719745.745740642, -8515121.533858107 4719767.8580384245)",,,,,,yes,
102584641,102583138,0,11507188,O Hare Road,residential,False,True,32.745,"LINESTRING (-8515316.665793518 4720082.562509467, -8515349.304668218 4720109.272881811)",,,,,,no,
102584641,102579629,0,824429761,Bailey Road,residential,False,True,49.669,"LINESTRING (-8515316.665793518 4720082.562509467, -8515356.251004444 4720032.307098872)",,,,,,no,
102584641,102584646,0,11516013,O'Hare Road,residential,False,False,184.52100000000002,"LINESTRING (-8515316.665793518 4720082.562509467, -8515302.394634798 4720090.940822439, -8515290.004775472 4720086.801791746, -8515214.674876053 4720033.810890672, -8515211.045860654 4720027.022346604, -8515210.400207607 4720020.520243257, -8515214.81959139 4720006.227088005, -8515215.409584692 4719994.927202974, -8515212.058868019 4719981.063736393, -8515203.609718667 4719967.400793044, -8515192.444373742 4719952.391627024, -8515175.512679193 4719932.126423812)",,,,,,no,
102584646,102636686,0,11516012,Circle Court,residential,False,True,61.241,"LINESTRING (-8515175.512679193 4719932.126423812, -8515254.38253842 4719931.066619245)",,,,,,no,
102584646,102636689,0,11516013,O'Hare Road,residential,False,False,61.755,"LINESTRING (-8515175.512679193 4719932.126423812, -8515151.8350235 4719856.193139256)",,,,,,no,
102584646,3812813020,0,11507189,Fire Station Road,residential,False,False,65.086,"LINESTRING (-8515175.512679193 4719932.126423812, -8515159.070790403 4719922.917585137, -8515122.836296149 4719896.623031172, -8515118.316724822 4719893.4436289435, -8515116.223918395 4719890.163976337, -8515115.032799844 4719887.185078817, -8515114.131111968 4719884.1918605575, -8515112.873201722 4719879.909698173)",,,,,,no,
102584646,102584641,0,11516013,O'Hare Road,residential,False,True,184.52100000000002,"LINESTRING (-8515175.512679193 4719932.126423812, -8515192.444373742 4719952.391627024, -8515203.609718667 4719967.400793044, -8515212.058868019 4719981.063736393, -8515215.409584692 4719994.927202974, -8515214.81959139 4720006.227088005, -8515210.400207607 4720020.520243257, -8515211.045860654 4720027.022346604, -8515214.674876053 4720033.810890672, -8515290.004775472 4720086.801791746, -8515302.394634798 4720090.940822439, -8515316.665793518 4720082.562509467)",,,,,,no,
10031944162,102589405,0,11515712,Bladen Street,secondary,True,False,8.915,"LINESTRING (-8515281.344119089 4718929.901547727, -8515290.249678353 4718937.147606114)",2,MD 70,,,,no,
10031944163,3627587194,0,581820581,Bladen Street,secondary,True,False,108.767,"LINESTRING (-8515289.080823699 4718918.903587579, -8515182.158452792 4718833.254517084, -8515179.787347637 4718831.292659206)",2,MD 70,,,,no,
10031944164,102572724,0,152027145,City Gate Lane,residential,False,False,12.565,"LINESTRING (-8515530.2767644 4718316.468447666, -8515537.089517238 4718301.791071192)",,,,,,no,
10031944164,102572723,0,152027145,City Gate Lane,residential,False,True,114.489,"LINESTRING (-8515530.2767644 4718316.468447666, -8515528.96319441 4718319.303689666, -8515525.734929176 4718329.3988759555, -8515523.775706138 4718342.286362419, -8515519.28953066 4718389.655175628, -8515518.866516596 4718400.308893241, -8515519.144815322 4718408.5855794335, -8515521.58271217 4718462.684916138)",,,,,,no,
10031944168,102607664,0,1303089566,Cathedral Street,residential,False,False,81.751,"LINESTRING (-8515216.867870023 4718343.030973249, -8515297.29620212 4718410.9626220465)",,,,,,no,
10031944168,102584598,0,1303089566,Cathedral Street,residential,False,True,28.373,"LINESTRING (-8515216.867870023 4718343.030973249, -8515188.960073678 4718319.446883728)",,,,,,no,
10031944170,102584598,0,396308142,South Street,residential,True,False,44.113,"LINESTRING (-8515153.727454843 4718364.008973896, -8515188.960073678 4718319.446883728)",,,,,,no,
102552045,102635911,0,11517728,Ramsey Road,residential,False,False,167.382,"LINESTRING (-8514795.968875332 4720022.553940332, -8514813.134340813 4720046.14199184, -8514829.698681042 4720072.694727513, -8514840.307428515 4720098.230676453, -8514846.04038229 4720115.173520475, -8514848.634126427 4720140.1080533285, -8514849.825244978 4720208.180642836, -8514852.808607332 4720224.33595526)",,,,,,no,
102552045,11365456002,0,"[11517728, 11512854]","['Ramsey Drive', 'Ramsey Road']",residential,False,True,187.11999999999998,"LINESTRING (-8514795.968875332 4720022.553940332, -8514783.90184253 4720001.930552288, -8514764.521119183 4719959.767311747, -8514755.270469498 4719931.582199832, -8514749.103369707 4719903.511739425, -8514729.767174156 4719812.111421715, -8514732.806196256 4719793.479148442)",,,,,,no,
10137915981,2098730878,0,11507757,McNair Road,residential,False,False,48.04,"LINESTRING (-8514353.262392398 4719640.19741901, -8514315.146598749 4719651.840619562, -8514305.851421267 4719644.837512092, -8514297.569251154 4719638.579115441)",,,,,,no,
10137915981,7185334298,0,"[436237643, 11507757]","['McNair Road', 'Sims Road']",residential,False,True,167.588,"LINESTRING (-8514353.262392398 4719640.19741901, -8514435.282593213 4719615.120903332, -8514438.421802854 4719611.440346285, -8514514.330563625 4719522.362680521, -8514521.933684846 4719525.44171861)",,,,,,no,
102584924,2971465762,0,293941654,East Street,residential,False,False,71.784,"LINESTRING (-8514553.036350574 4718681.046977822, -8514461.754368123 4718695.667623528)",,,,,,no,
102584924,102584926,0,293941654,East Street,residential,False,True,97.681,"LINESTRING (-8514553.036350574 4718681.046977822, -8514677.2466384 4718661.142312853)",,,,,,no,
102584924,102620127,0,294005889,Prince George Street,residential,True,False,205.007,"LINESTRING (-8514553.036350574 4718681.046977822, -8514757.452331517 4718848.1331450185)",,,,,,no,
102584926,102584924,0,293941654,East Street,residential,False,False,97.681,"LINESTRING (-8514677.2466384 4718661.142312853, -8514553.036350574 4718681.046977822)",,,,,,no,
102584926,102584927,0,293941654,East Street,residential,False,True,32.26,"LINESTRING (-8514677.2466384 4718661.142312853, -8514718.267870758 4718654.569486025)",,,,,,no,
102584926,12112019682,0,11518798,Pinkney Street,residential,False,True,153.32800000000003,"LINESTRING (-8514677.2466384 4718661.142312853, -8514533.410724347 4718592.736434807, -8514524.482901184 4718586.793722787, -8514519.751822827 4718582.884422564, -8514517.825995637 4718580.9369329065, -8514514.931688877 4718578.015699117, -8514511.202485934 4718572.660106028, -8514509.510429673 4718564.898796998)",1,,,,,no,
102584927,5759672918,0,11507855,Fleet Street,residential,True,False,143.37,"LINESTRING (-8514718.267870758 4718654.569486025, -8514572.45046977 4718541.314191436)",1,,,,,no,
102584927,102584926,0,293941654,East Street,residential,False,False,32.26,"LINESTRING (-8514718.267870758 4718654.569486025, -8514677.2466384 4718661.142312853)",,,,,,no,
102584927,9630753847,0,293941654,East Street,residential,False,True,69.912,"LINESTRING (-8514718.267870758 4718654.569486025, -8514807.267803648 4718640.96560961)",,,,,,no,
102584929,9630753847,0,293941654,East Street,residential,False,False,7.214,"LINESTRING (-8514816.451661639 4718639.562263396, -8514807.267803648 4718640.96560961)",,,,,,no,
102584929,7475369165,0,633517752,State Circle,residential,True,False,5.215,"LINESTRING (-8514816.451661639 4718639.562263396, -8514816.017515624 4718646.263959306)",,,20 mph,,roundabout,no,
9630733047,9630733064,0,11503137,Ellicott Avenue,residential,False,False,167.74,"LINESTRING (-8516112.399777608 4718360.042481709, -8516193.23999182 4718560.359436351)",,,,,,no,
9630733047,102562052,0,11503137,Ellicott Avenue,residential,False,True,5.036,"LINESTRING (-8516112.399777608 4718360.042481709, -8516109.973012708 4718354.028308789)",,,,,,no,
9630733064,102562054,0,11503137,Ellicott Avenue,residential,False,False,5.827,"LINESTRING (-8516193.23999182 4718560.359436351, -8516196.04524299 4718567.318835522)",,,,,,no,
9630733064,9630733047,0,11503137,Ellicott Avenue,residential,False,True,167.74,"LINESTRING (-8516193.23999182 4718560.359436351, -8516112.399777608 4718360.042481709)",,,,,,no,
102552334,3812517082,0,11501294,Turner Joy Road,residential,True,False,162.22899999999998,"LINESTRING (-8513475.40801995 4719135.57132812, -8513466.491328737 4719138.96530114, -8513459.344617428 4719140.082305166, -8513450.995655619 4719139.294674109, -8513442.457450675 4719134.840979644, -8513329.134209048 4719037.304129395, -8513323.724081796 4719031.031787343, -8513322.833525868 4719021.58032035, -8513323.712949846 4719014.792454035)",,,,private,,no,
9630733079,7755720282,0,11510018,Jefferson Place,residential,False,False,37.017,"LINESTRING (-8516173.202483479 4718338.735142292, -8516190.056254383 4718383.325956219)",,,,,,no,
9630733079,102599278,0,11510018,Jefferson Place,residential,False,True,7.278,"LINESTRING (-8516173.202483479 4718338.735142292, -8516170.28591282 4718329.828458574)",,,,,,no,
9630733081,764814696,0,1303099420,Monticello Avenue,residential,False,False,8.691,"LINESTRING (-8516198.249368904 4718307.77657435, -8516201.722537018 4718318.415886531)",,,,,,no,
9630733081,102627696,0,1303099420,Monticello Avenue,residential,False,True,47.329,"LINESTRING (-8516198.249368904 4718307.77657435, -8516196.980326712 4718303.896020464, -8516186.427238984 4718275.500721174, -8516182.174834436 4718264.360277514, -8516176.464144558 4718250.871479075)",,,,,,no,
9630733136,102607817,0,1303099417,Southgate Avenue,residential,False,False,33.361,"LINESTRING (-8516032.895397281 4718336.887935541, -8516046.008833297 4718377.798632093)",,,,,,no,
9630733136,7607685709,0,1303099417,Southgate Avenue,residential,False,True,21.801,"LINESTRING (-8516032.895397281 4718336.887935541, -8516024.32379649 4718310.15359333)",,,,,,no,
102617954,102584619,0,11517308,Phythian Road,residential,False,False,17.287,"LINESTRING (-8515105.915733548 4719783.726219668, -8515121.533858107 4719767.8580384245)",,,,,,no,
102617954,3812799152,0,11512854,Ramsey Drive,residential,False,False,234.911,"LINESTRING (-8515105.915733548 4719783.726219668, -8515094.026811933 4719774.861230875, -8515082.605432177 4719770.908508161, -8515072.920636475 4719769.347469542, -8515062.055854175 4719769.805756086, -8515045.79207657 4719773.844407131, -8515027.090402119 4719781.162676071, -8514994.54058301 4719797.374593981, -8514977.887187187 4719803.704696174, -8514965.174501339 4719805.451919649, -8514947.37451476 4719806.1679949295, -8514931.700730456 4719800.439394098, -8514918.765405625 4719791.216353559, -8514868.460127736 4719751.94691773, -8514853.498788174 4719740.060138189, -8514836.689545063 4719734.245646285)",,,,,,no,
102617954,102583146,0,11517307,Phythian Road,residential,False,True,148.933,"LINESTRING (-8515105.915733548 4719783.726219668, -8515093.659457613 4719794.825368422, -8515086.835572826 4719799.222066838, -8515080.713000832 4719802.100688005, -8515040.827227281 4719819.114644736, -8515015.279404143 4719829.497755255, -8515004.614996925 4719834.739439914, -8514996.95621596 4719840.7401696695, -8514994.351339875 4719846.4974364005, -8514982.79637673 4719906.934612835)",,,,,,no,
102618080,3158666143,0,11512872,College Avenue,secondary,False,False,75.978,"LINESTRING (-8514878.968687668 4718948.088304875, -8514941.886463866 4718873.150482979)",2,MD 450,25 mph,,,no,
102618080,10032187116,0,11512872,College Avenue,secondary,False,True,56.521,"LINESTRING (-8514878.968687668 4718948.088304875, -8514832.559591955 4719004.166731504)",2,MD 450,25 mph,,,no,
102618085,7475385917,0,11515712,Bladen Street,secondary,True,False,14.55,"LINESTRING (-8515052.615961354 4718745.300648585, -8515067.32126609 4718756.914181445)",2,MD 70,,,,no,
102618085,768922858,0,501436474,College Avenue,secondary,False,False,12.142,"LINESTRING (-8515052.615961354 4718745.300648585, -8515062.62358358 4718733.28616928)",2,MD 450,25 mph,,,no,
102618085,1304010093,0,1079893518,College Avenue,secondary,False,True,4.857,"LINESTRING (-8515052.615961354 4718745.300648585, -8515048.619591638 4718750.1121723)",2,MD 450,25 mph,,,no,
102618087,7308527344,0,509105506,Church Circle,secondary,True,False,15.518,"LINESTRING (-8515158.681172183 4718628.893974559, -8515171.594233118 4718623.524034759, -8515172.573844634 4718622.808043002, -8515176.470026813 4718620.029995458)",,MD 450,,,roundabout,no,
102585562,102585565,0,402077769,Conduit Street,residential,False,True,131.45,"LINESTRING (-8515134.858801154 4718048.183680065, -8515025.4762695 4718177.370730247)",,,,,,no,
102585565,102580651,0,11516817,Cathedral Street,residential,False,False,87.97,"LINESTRING (-8515025.4762695 4718177.370730247, -8515110.056818604 4718252.73298947)",,,,,,no,
102585565,102585562,0,402077769,Conduit Street,residential,False,False,131.45,"LINESTRING (-8515025.4762695 4718177.370730247, -8515134.858801154 4718048.183680065)",,,,,,no,
102585565,102585566,0,832234131,Conduit Street,residential,False,True,40.874,"LINESTRING (-8515025.4762695 4718177.370730247, -8514990.744588373 4718216.920453297)",,,,,,no,
102585567,12112044751,0,402077770,Conduit Street,residential,False,False,35.667,"LINESTRING (-8514847.554327365 4718447.062235268, -8514835.921440577 4718491.49600943)",,,,,,no,
102585567,12112044797,0,402077770,Conduit Street,residential,False,True,59.919000000000004,"LINESTRING (-8514847.554327365 4718447.062235268, -8514865.465633435 4718379.230581059, -8514867.257877236 4718372.457464232)",,,,,,no,
768922849,102589405,0,49826102,Calvert Street,primary,False,True,10.504,"LINESTRING (-8515299.222029312 4718927.023174193, -8515290.249678353 4718937.147606114)",2,,,,,no,
768922849,10031944163,0,581820581,Bladen Street,secondary,True,False,10.088,"LINESTRING (-8515299.222029312 4718927.023174193, -8515289.080823699 4718918.903587579)",2,MD 70,,,,no,
768922849,1299115487,0,49826102,Calvert Street,primary,False,False,94.06,"LINESTRING (-8515299.222029312 4718927.023174193, -8515303.697072841 4718921.968122151, -8515366.770696323 4718850.753733336, -8515379.527909968 4718836.333345904)",2,,,,,no,
102585569,12112044751,0,402077770,Conduit Street,residential,False,True,4.923,"LINESTRING (-8514834.19598847 4718497.596181831, -8514835.921440577 4718491.49600943)",,,,,,no,
102585569,12112044750,0,534626216,Main Street,secondary,True,False,14.906,"LINESTRING (-8514834.19598847 4718497.596181831, -8514852.808607332 4718502.293030688)",1,,,,,no,
102585566,102572161,0,11513744,Union Street,residential,False,True,86.204,"LINESTRING (-8514990.744588373 4718216.920453297, -8514904.371795466 4718147.1858897265)",,,,,,no,
102585566,102585565,0,832234131,Conduit Street,residential,False,False,40.874,"LINESTRING (-8514990.744588373 4718216.920453297, -8515025.4762695 4718177.370730247)",,,,,,no,
768922855,7035294162,0,11512128,Northwest Street,secondary,True,False,64.134,"LINESTRING (-8515362.184333302 4718766.565882253, -8515299.066182023 4718713.295481987)",2,,,,,no,
768922858,1304010102,0,192889408,College Avenue,secondary,False,False,6.0,"LINESTRING (-8515062.62358358 4718733.28616928, -8515067.510509223 4718727.30041494)",,MD 450,,,,no,
768922858,102618085,0,501436474,College Avenue,secondary,False,True,12.142,"LINESTRING (-8515062.62358358 4718733.28616928, -8515052.615961354 4718745.300648585)",2,MD 450,25 mph,,,no,
102585916,102585917,0,11507482,King George Drive,secondary,False,False,149.998,"LINESTRING (-8515642.008137312 4719806.139351917, -8515729.416201482 4719978.428534146)",,MD 450,,,,no,
102585916,11419846902,0,11516103,Juniper Street,residential,False,True,24.111,"LINESTRING (-8515642.008137312 4719806.139351917, -8515663.092048867 4719783.339539866)",,,,,,no,
102585916,7985096496,0,38305514,King George Street,secondary,False,True,90.027,"LINESTRING (-8515642.008137312 4719806.139351917, -8515552.930280779 4719731.911257616)",,MD 450,,,,no,
102585917,102585916,0,11507482,King George Drive,secondary,False,True,149.998,"LINESTRING (-8515729.416201482 4719978.428534146, -8515642.008137312 4719806.139351917)",,MD 450,,,,no,
102585917,102584606,0,11514395,Baltimore Boulevard,primary,False,True,205.622,"LINESTRING (-8515729.416201482 4719978.428534146, -8515493.719443625 4720099.204566974)",2,MD 450,,,,no,
102585917,102627606,0,38305513,Baltimore Boulevard,primary,False,False,175.63,"LINESTRING (-8515729.416201482 4719978.428534146, -8515801.673682956 4719944.385792787, -8515813.985618638 4719939.172694823, -8515825.9079361 4719935.864384043, -8515836.394232135 4719934.489501959, -8515847.993723074 4719934.77593571, -8515859.593214015 4719935.978957557, -8515870.680635298 4719939.817171073, -8515881.66786904 4719945.918214951, -8515891.029838214 4719953.523042391, -8515926.85245035 4719988.95502548)",2,MD 435,,,,no,
7475385917,5566053184,0,11515712,Bladen Street,secondary,True,False,104.217,"LINESTRING (-8515067.32126609 4718756.914181445, -8515171.91705964 4718841.01603153)",2,MD 70,,,,no,
7475385916,768922858,0,581820581,Bladen Street,secondary,True,False,14.203,"LINESTRING (-8515075.826075187 4718745.94504895, -8515062.62358358 4718733.28616928)",2,MD 70,,,,no,
10759362319,102597243,0,11517306,Phythian Road,residential,False,False,21.814,"LINESTRING (-8515094.494353792 4720021.723275279, -8515071.417823352 4720005.697181834)",,,,,,no,
10759362319,102583136,0,"[11517306, 11508662]","['Halligan Road', 'Phythian Road']",residential,False,True,254.90699999999998,"LINESTRING (-8515094.494353792 4720021.723275279, -8515295.103208153 4720161.104094671, -8515340.632879885 4720151.751828047, -8515373.616845008 4720133.777741074)",,,,,,no,
10759362320,102583146,0,11506892,Cromwell Road,residential,False,False,182.137,"LINESTRING (-8515170.525566002 4720040.642404798, -8515155.052156784 4720028.898504953, -8515091.277220508 4719960.913049662, -8515083.97466191 4719954.052945834, -8515037.509906456 4719927.786954468, -8514982.79637673 4719906.934612835)",,,,,,no,
10759362320,102583138,0,11506892,Cromwell Road,residential,False,True,162.766,"LINESTRING (-8515170.525566002 4720040.642404798, -8515258.323248392 4720107.310776997, -8515282.412786199 4720121.919157716, -8515315.764105642 4720126.258710161, -8515349.304668218 4720109.272881811)",,,,,,no,
10759362323,102583136,0,11508662,Halligan Road,residential,False,False,8.229,"LINESTRING (-8515383.925029855 4720131.314362714, -8515373.616845008 4720133.777741074)",,,,,,no,
10759362323,102579624,0,11508662,Halligan Road,residential,False,True,46.813,"LINESTRING (-8515383.925029855 4720131.314362714, -8515406.611942079 4720125.914983166, -8515433.406543512 4720100.436252179)",,,,,,no,
1304061750,1304062043,0,227136223,King George Street,residential,True,False,55.161,"LINESTRING (-8514240.484616274 4718655.815315619, -8514297.680570643 4718697.944493855)",2,,,private,,no,
3466680481,876659098,0,1075128734,Duke of Gloucester Street,secondary,True,False,28.598,"LINESTRING (-8514839.828754704 4718339.937974776, -8514811.676055482 4718316.196379029)",2,,25 mph,,,no,
11869935913,11907983969,0,1303091354,Tolson Street,residential,False,False,27.986,"LINESTRING (-8516163.283916848 4720635.775182449, -8516189.944934893 4720660.037828391)",,,,,,no,
11869935913,11872618276,0,1303091354,Tolson Street,residential,False,True,9.616,"LINESTRING (-8516163.283916848 4720635.775182449, -8516154.122322755 4720627.439387153)",,,,,,no,
768923999,10031857098,0,61694557,King George Street,residential,True,False,106.30799999999999,"LINESTRING (-8514044.89627095 4718505.414718022, -8514051.831475226 4718511.070988804, -8514152.564482445 4718587.4237932945, -8514153.788996844 4718588.383218914)",1,,,private,,no,
102652281,102608141,0,11519098,Cornhill Street,residential,True,False,117.947,"LINESTRING (-8514822.48517804 4718612.18273125, -8514676.701172898 4718569.538397991)",1,,,,,no,
102652281,102584929,0,633517752,State Circle,residential,True,False,21.892,"LINESTRING (-8514822.48517804 4718612.18273125, -8514817.798627475 4718626.588480056, -8514817.086182734 4718633.433365887, -8514816.451661639 4718639.562263396)",,,20 mph,,roundabout,no,
102619678,102619680,0,11513124,Amos Garrett Boulevard,residential,False,False,88.599,"LINESTRING (-8516158.018504934 4717715.558226523, -8516198.516535684 4717822.217692653)",,,,,,no,
102619678,102613280,0,11513124,Amos Garrett Boulevard,residential,False,True,97.795,"LINESTRING (-8516158.018504934 4717715.558226523, -8516112.822791671 4717598.017901796)",,,,,,no,
102619678,102562801,0,11513973,Academy Street,residential,False,True,58.196,"LINESTRING (-8516158.018504934 4717715.558226523, -8516149.346716601 4717716.202561452, -8516087.6979826 4717740.443903088)",,,,,,no,
102619678,102560959,0,1303099418,Academy Street,residential,False,False,139.321,"LINESTRING (-8516158.018504934 4717715.558226523, -8516239.393052705 4717680.463512553, -8516322.604372071 4717644.166169932)",,,,,,no,
102619680,102619682,0,11513124,Amos Garrett Boulevard,residential,False,False,92.22,"LINESTRING (-8516198.516535684 4717822.217692653, -8516239.693615329 4717933.603503782)",,,,,,no,
102619680,102619678,0,11513124,Amos Garrett Boulevard,residential,False,True,88.599,"LINESTRING (-8516198.516535684 4717822.217692653, -8516158.018504934 4717715.558226523)",,,,,,no,
102619682,102619684,0,11513124,Amos Garrett Boulevard,residential,False,False,7.472,"LINESTRING (-8516239.693615329 4717933.603503782, -8516242.921880562 4717942.667347101)",,,,,,no,
102619682,102619680,0,11513124,Amos Garrett Boulevard,residential,False,True,92.22,"LINESTRING (-8516239.693615329 4717933.603503782, -8516198.516535684 4717822.217692653)",,,,,,no,
102619682,102560963,0,11518967,Granville Avenue,residential,False,False,173.214,"LINESTRING (-8516239.693615329 4717933.603503782, -8516326.812248824 4717913.972363797, -8516337.565711634 4717908.31642607, -8516371.006086668 4717879.664496326, -8516411.97165928 4717845.227876291, -8516432.298598299 4717832.383977679)",,,,,,no,
102619684,102619685,0,11513124,Amos Garrett Boulevard,residential,False,False,87.566,"LINESTRING (-8516242.921880562 4717942.667347101, -8516281.015410312 4718048.7993980795)",,,,,,no,
102619684,102619682,0,11513124,Amos Garrett Boulevard,residential,False,True,7.472,"LINESTRING (-8516242.921880562 4717942.667347101, -8516239.693615329 4717933.603503782)",,,,,,no,
102619684,102562796,0,11517476,Stehle Street,residential,False,True,44.632,"LINESTRING (-8516242.921880562 4717942.667347101, -8516190.490400398 4717966.207603613)",,,,,,no,
102619685,102612488,0,11513124,Amos Garrett Boulevard,residential,False,False,23.762,"LINESTRING (-8516281.015410312 4718048.7993980795, -8516287.527600523 4718078.697564405)",,,,,,no,
102619685,102619684,0,11513124,Amos Garrett Boulevard,residential,False,True,87.566,"LINESTRING (-8516281.015410312 4718048.7993980795, -8516242.921880562 4717942.667347101)",,,,,,no,
102619685,8741681214,0,944162948,Brooke Avenue,residential,True,False,34.094,"LINESTRING (-8516281.015410312 4718048.7993980795, -8516253.530628035 4718083.036242418)",,,,,,no,
102619685,102560969,0,11516285,Constitution Avenue,residential,False,False,183.58,"LINESTRING (-8516281.015410312 4718048.7993980795, -8516424.383782502 4717990.1488451185, -8516499.669154126 4717958.933601242)",,,,,,no,
506036944,102631416,0,114751046,Church Circle,secondary,True,False,26.585,"LINESTRING (-8515087.648205109 4718568.951287872, -8515084.60918301 4718576.211408082, -8515083.562779795 4718583.800888415, -8515083.796550728 4718592.893952521, -8515085.945016898 4718602.259101085)",,MD 450,,,roundabout,no,
102587075,7031700541,0,11507733,Ridgely Avenue,tertiary,False,False,62.271,"LINESTRING (-8516117.676321471 4719984.859001703, -8516178.701666323 4720036.904405931)",,MD 436,,,,no,
102587075,5018183970,0,192889421,Taylor Avenue,primary,False,False,32.248,"LINESTRING (-8516117.676321471 4719984.859001703, -8516090.447574021 4720016.223701483)",2,MD 435,,,,no,
102587075,3583517854,0,192889421,Taylor Avenue,primary,False,True,66.918,"LINESTRING (-8516117.676321471 4719984.859001703, -8516174.170963047 4719919.766817994)",2,MD 435,,,,no,
102587075,3583517825,0,352595209,Ridgely Avenue,residential,False,True,52.023,"LINESTRING (-8516117.676321471 4719984.859001703, -8516097.805792363 4719966.727671572, -8516090.013428008 4719956.759750339, -8516078.714499693 4719931.739738348)",,,,,,no,
102587077,8389550498,0,11507733,Ridgely Avenue,tertiary,False,True,40.317,"LINESTRING (-8516279.846555658 4720131.027923409, -8516241.83094955 4720095.652731408)",,MD 436,,,,no,
102587077,8064433823,0,1303091350,Giddings Avenue,residential,False,False,43.811,"LINESTRING (-8516279.846555658 4720131.027923409, -8516318.552342605 4720089.966932712)",,,,,,no,
102587077,102597968,0,1303091350,Giddings Avenue,residential,False,True,117.347,"LINESTRING (-8516279.846555658 4720131.027923409, -8516177.755450651 4720242.48206827)",,,,,,no,
102587077,102587078,0,11507733,Ridgely Avenue,tertiary,False,False,142.382,"LINESTRING (-8516279.846555658 4720131.027923409, -8516323.027386136 4720170.485013964, -8516415.222188411 4720254.741812573)",,MD 436,,,,no,
102587078,102593329,0,743255227,Melvin Avenue,tertiary,False,False,117.87,"LINESTRING (-8516415.222188411 4720254.741812573, -8516312.151471885 4720366.211639938)",,,,,,no,
102587078,102587077,0,11507733,Ridgely Avenue,tertiary,False,True,142.382,"LINESTRING (-8516415.222188411 4720254.741812573, -8516323.027386136 4720170.485013964, -8516279.846555658 4720131.027923409)",,MD 436,,,,no,
